"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level","irAEgroup"
"g__Flavonifractor",2174.81932103939,-0.95573432218775,0.63576751663192,-1.50327642917478,0.132767775734823,0.411851059422309,FALSE,"genus","No"
"g__Fusicatenibacter",2460.85872720431,-0.784099871167604,0.613842857822163,-1.2773625385974,0.20147428394936,0.544651668255903,FALSE,"genus","No"
"g__Fusobacterium",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__Gammaretrovirus",1.13476998595978,-0.0258103768426261,0.376463749332681,-0.0685600589389482,0.945339812370558,NA,NA,"genus","No"
"g__Gemmiger",146.578520338407,0.121922959614638,0.722536062679815,0.168743078597956,0.86599873279618,0.974137640035715,FALSE,"genus","Yes"
"g__Gordonibacter",132.299873056936,-0.45185353267302,0.713801187457037,-0.633024349935277,0.526717741927511,0.950970708239175,FALSE,"genus","No"
"g__Haemophilus",4.53188011849575,0.537422651173995,0.5273336115012,1.01913217639223,0.308140220319834,0.720574053670996,FALSE,"genus","Yes"
"g__Hafnia",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__Harryflintia",13.9117930938739,-3.08485254096811,0.611570287857355,-5.04415044716434,4.55540777701331e-07,8.65527477632529e-06,TRUE,"genus","No"
"g__Hk97virus",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__Holdemanella",1.24348151146628,0.20367525507807,0.371424661381463,0.548362228615967,0.58344320642242,0.974137640035715,FALSE,"genus","Yes"
"g__Holdemania",50.0509640545516,0.318917605317604,0.633361790708567,0.503531488631195,0.614590647300217,0.974137640035715,FALSE,"genus","Yes"
"g__Hungatella",57.5432335069472,-0.168187281220795,0.722309127649012,-0.232846678496526,0.815880464754387,0.974137640035715,FALSE,"genus","No"
"g__Intestinibacter",299.63896833147,-0.906186855616573,0.786823645573871,-1.15170262194604,0.249443294485572,0.631923012696782,FALSE,"genus","No"
"g__Intestinimonas",171.240550061884,0.510605708921764,0.730769053936988,0.698723770760266,0.484724675546588,0.933537486736007,FALSE,"genus","Yes"
"g__Jerseyvirus",1.12118828423364,0.0222957305437958,0.379548179915025,0.0587428203417743,0.953156952504489,NA,NA,"genus","Yes"
"g__Klebsiella",1114.29545294675,-2.1514654900976,0.942056738939648,-2.2837960827277,0.022383518006777,0.11340982456767,FALSE,"genus","No"
"g__Lachnoclostridium",1761.4714182193,-0.606270625985721,0.688893028274319,-0.880064975406171,0.378824111566571,0.810806625576285,FALSE,"genus","No"
"g__Lachnospira",875.717585407703,0.64129225612364,0.892920160430407,0.7181966367682,0.472636051397788,0.932995841720309,FALSE,"genus","Yes"
"g__Lachnospiraceae_unclassified",6468.63288913436,-0.103936098151669,0.698842409172789,-0.148726088725349,0.881769774355382,0.974137640035715,FALSE,"genus","No"
"g__Lactobacillus",210.34941052903,-2.20933775121842,0.824876735884248,-2.67838533335536,0.00739780572468868,0.0401595167911671,TRUE,"genus","No"
"g__Lactococcus",15.4557745894555,-3.47573198433835,0.604788744437996,-5.74701830400002,9.08309002601934e-09,2.30104947325823e-07,TRUE,"genus","No"
"g__Lactonifactor",1.12028124214252,-0.0670783701884122,0.378884141269667,-0.177041905115447,0.85947547392436,NA,NA,"genus","No"
"g__Lawsonibacter",529.536348271234,-0.562198853380034,0.62942057008517,-0.893200635791043,0.371749737685233,0.807228001830792,FALSE,"genus","No"
"g__Leuconostoc",1.13723161339598,-0.0253279034487813,0.376497230591123,-0.0672724827457961,0.946364782837696,0.974137640035715,FALSE,"genus","No"
"g__Lymphocryptovirus",1.13851210542751,-0.0250270925167877,0.376515048600778,-0.0664703644908604,0.947003351223806,0.974137640035715,FALSE,"genus","No"
"g__Macavirus",1.13476998595978,-0.0258103768426261,0.376463749332681,-0.0685600589389482,0.945339812370558,NA,NA,"genus","No"
"g__Marvinbryantia",1.2060977080506,0.130674249675875,0.371903099545052,0.351366390427314,0.725313493496514,0.974137640035715,FALSE,"genus","Yes"
"g__Massiliomicrobiota",2.5167648642315,1.6942760795581,0.441262396550449,3.83961128979727,0.000123229260617604,0.00124872317425839,TRUE,"genus","Yes"
"g__Megamonas",6.704916118421,3.32262688601823,0.584791488292046,5.68172921894325,1.33339653664205e-08,2.89537533670844e-07,TRUE,"genus","Yes"
"g__Megasphaera",97.4245549261393,-1.15046378752456,0.816871843925915,-1.40837733125357,0.159019368010636,0.473940077208171,FALSE,"genus","No"
"g__Metakosakonia",1.13843553394006,-0.0250462221825307,0.376513974050154,-0.0665213615131171,0.946962751346635,0.974137640035715,FALSE,"genus","No"
"g__Methanobrevibacter",480.520344598504,-0.320506451065187,0.864323651889568,-0.370817633376689,0.710773366728141,0.974137640035715,FALSE,"genus","No"
"g__Methanomassiliicoccus",1.13858196464934,-0.0250095041134436,0.376516030026922,-0.0664234776714696,0.947040678997406,0.974137640035715,FALSE,"genus","No"
"g__Methanosphaera",1.13858196464934,-0.0250095041134436,0.376516030026922,-0.0664234776714696,0.947040678997406,0.974137640035715,FALSE,"genus","No"
"g__Monoglobus",554.647184016598,0.865909535994077,0.785859375727417,1.10186321209512,0.270521144086735,0.663213127438446,FALSE,"genus","Yes"
"g__Mucispirillum",1.13476998595978,-0.0258103768426261,0.376463749332681,-0.0685600589389482,0.945339812370558,NA,NA,"genus","No"
"g__Muribaculaceae_unclassified",1.13476998595978,-0.0258103768426261,0.376463749332681,-0.0685600589389482,0.945339812370558,NA,NA,"genus","No"
"g__Muribaculum",1.13476998595978,-0.0258103768426261,0.376463749332681,-0.0685600589389482,0.945339812370558,NA,NA,"genus","No"
"g__Murimonas",1.13851210542751,0.0629937447101189,0.37729247572152,0.166962631814091,0.867399451638257,0.974137640035715,FALSE,"genus","Yes"
"g__Muvirus",1.13830452646701,-0.0250785960182876,0.376512138391887,-0.0666076693447395,0.946894040053265,0.974137640035715,FALSE,"genus","No"
"g__Myoviridae_unclassified",92.0191390657457,-1.74663353114563,0.799730887131892,-2.18402660101032,0.0289602934306342,0.141998858111497,FALSE,"genus","No"
"g__N15virus",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__Nona33virus",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__Odoribacter",1805.15798674757,-0.371689076604132,0.68383045067981,-0.543539814927265,0.586758185380442,0.974137640035715,FALSE,"genus","No"
"g__Oscillibacter",1196.37269809261,0.0391634756230575,0.850758430318549,0.0460336027565352,0.963283467162234,0.974137640035715,FALSE,"genus","Yes"
"g__Oxalobacter",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__P1virus",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__P22virus",1.13840002405619,0.0630258610612401,0.377291455152909,0.167048206898025,0.867332118170357,0.974137640035715,FALSE,"genus","Yes"
"g__P2virus",1.13822718997476,-0.0250974994715714,0.376511056405587,-0.0666580676572106,0.946853917188339,0.974137640035715,FALSE,"genus","No"
"g__Parabacteroides",10596.6264994205,0.138058539852437,0.533121682512306,0.2589625302836,0.795664151027122,0.974137640035715,FALSE,"genus","Yes"
"g__Paraprevotella",91.5478375246473,-0.032514742796702,0.818783369115698,-0.0397110444876507,0.96832349639577,0.974137640035715,FALSE,"genus","No"
"g__Parascardovia",1.17301285959829,0.0551233119140261,0.372354339702938,0.148039934106859,0.882311252585573,0.974137640035715,FALSE,"genus","Yes"
"g__Parasutterella",644.460451685545,1.2316764086585,0.783371661889652,1.57227593054292,0.115886572598141,0.387352010067016,FALSE,"genus","Yes"
"g__Pediococcus",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__Peptostreptococcaceae_unclassified",1.43494674659519,-0.587322358108917,0.37363272862666,-1.57192428047646,0.115968112772509,0.387352010067016,FALSE,"genus","No"
"g__Phascolarctobacterium",820.496594270633,0.159545738199647,0.717637713213415,0.222320727105099,0.82406421792387,0.974137640035715,FALSE,"genus","Yes"
"g__Podoviridae_unclassified",3.20861924052778,-2.26198345475753,0.482196980953872,-4.69099464348143,2.71880089942873e-06,4.13257736713167e-05,TRUE,"genus","No"
"g__Prevotella",3856.00448585361,0.678742285758217,1.08551597264547,0.625271578550874,0.531792830265328,0.950970708239175,FALSE,"genus","Yes"
"g__Propionibacterium",1.1384577361352,0.0630093714952155,0.377291981120515,0.167004268969843,0.8673666899482,0.974137640035715,FALSE,"genus","Yes"
"g__Proteobacteria_unclassified",477.627431422858,-0.638480017399154,0.860938425746237,-0.741609386113458,0.458324035023153,0.916648070046306,FALSE,"genus","No"
"g__Pseudoflavonifractor",28.5550127721634,-0.238187738427232,0.696501920071474,-0.34197714545107,0.732368091765859,0.974137640035715,FALSE,"genus","No"
"g__Pseudomonas",1.25631755179439,0.237034363761755,0.369365810303401,0.641733363375059,0.521046322737965,0.950970708239175,FALSE,"genus","Yes"
"g__Rb49virus",1.13860231671025,0.0629676165383369,0.377293294427784,0.166893017894303,0.867454227013829,0.974137640035715,FALSE,"genus","Yes"
"g__Retroviridae_unclassified",17.6729464832343,-3.06004099853025,0.630552374673381,-4.85295293688382,1.21636564590144e-06,2.05430642418909e-05,TRUE,"genus","No"
"g__Robinsoniella",1.55577365110888,-0.788563448228402,0.385097779095677,-2.04769669168226,0.0405897282209452,0.176275391130962,FALSE,"genus","No"
"g__Romboutsia",2.13676758100823,1.37631132182612,0.422544143791535,3.2572012700882,0.00112516620910039,0.0100603096343094,TRUE,"genus","Yes"
"g__Roseburia",5028.72849195467,0.467336143386456,0.539024674056089,0.867003248422403,0.385940229839548,0.810806625576285,FALSE,"genus","Yes"
"g__Rothia",1.53584153570926,0.703601681463844,0.38339417958465,1.83519134856479,0.0664773425676589,0.252613901757104,FALSE,"genus","Yes"
"g__Ruminococcaceae_unclassified",5785.24351504765,0.799593843267859,0.708825077015801,1.12805524126517,0.25929659017568,0.646116093552514,FALSE,"genus","Yes"
"g__Ruminococcus",7279.27295191123,0.167672044795046,0.732450818839631,0.228919185400976,0.818931728684024,0.974137640035715,FALSE,"genus","Yes"
"g__Ruthenibacterium",1391.82950526759,-0.467529957560172,0.481032258676124,-0.971930570408911,0.33108509012988,0.751118413428981,FALSE,"genus","No"
"g__Sanguibacteroides",1.91219433775923,1.17781444439954,0.429347024210916,2.74326914589478,0.00608308038101412,0.0357122483296183,TRUE,"genus","Yes"
"g__Scardovia",1.57536577593091,-0.816517944075415,0.382613895889604,-2.13405198516628,0.0328385256531509,0.14680752644938,FALSE,"genus","No"
"g__Sellimonas",122.498598597033,0.263031647565168,0.761565253565337,0.345382941689843,0.729806499635216,0.974137640035715,FALSE,"genus","Yes"
"g__Senegalimassilia",1.45633896557418,-0.640203077559503,0.372044100877389,-1.72077201613926,0.0852922022975135,0.308676541648144,FALSE,"genus","No"
"g__Sfi11virus",1.13851210542751,0.0629937447101189,0.37729247572152,0.166962631814091,0.867399451638257,0.974137640035715,FALSE,"genus","Yes"
"g__Sfi21dt1virus",40.4842466190138,-2.21512165796709,0.713931794828355,-3.1027076732164,0.00191758953075441,0.0145736804337335,TRUE,"genus","No"
"g__Siphoviridae_unclassified",627.398912769177,-0.156326347840468,0.635490164602155,-0.245993339548119,0.805687388386733,0.974137640035715,FALSE,"genus","No"
"g__Sk1virus",2.38232211723584,1.65027065334169,0.476830007116085,3.4609203043296,0.000538332154713722,0.00511415546978036,TRUE,"genus","Yes"
"g__Slackia",41.506569029927,2.02692959484999,0.727740247164957,2.78523773110839,0.00534884911553031,0.0353489158939394,TRUE,"genus","Yes"
"g__Sp18virus",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__Streptococcus",3068.0215587694,-0.081711280620526,0.690490351964808,-0.118338048298596,0.905799811005966,0.974137640035715,FALSE,"genus","No"
"g__Subdoligranulum",175.3295384079,-8.34425161986656,0.698112520643715,-11.9525884053369,6.29340887684037e-33,9.56598149279736e-31,TRUE,"genus","No"
"g__Sutterella",10.5611622803657,-3.83690661307676,0.589171245735082,-6.51237927996575,7.39696570148537e-11,2.24867757325155e-09,TRUE,"genus","No"
"g__T4virus",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__T5virus",1.53220871448849,-0.757479510931975,0.378807916553936,-1.99964012849273,0.0455391375043414,0.187079700017835,FALSE,"genus","No"
"g__Terrisporobacter",1.13723161339598,-0.0253279034487813,0.376497230591123,-0.0672724827457961,0.946364782837696,0.974137640035715,FALSE,"genus","No"
"g__Turicibacter",3.84236953984239,-1.37135223893067,0.495620177322054,-2.76694190769308,0.00565848372584597,0.0357122483296183,TRUE,"genus","No"
"g__Turicimonas",14.8312732159526,0.820219011278312,0.64222191423932,1.27715824248978,0.201546385968255,0.544651668255903,FALSE,"genus","Yes"
"g__Tyzzerella",58.6182539362477,-4.75422093665575,0.684493607915802,-6.94560311692576,3.76846842839533e-12,1.90935733705364e-10,TRUE,"genus","No"
"g__Veillonella",168.293185249592,-0.644012788586477,0.83002451470407,-0.77589610569043,0.437810332179998,0.899286087721077,FALSE,"genus","No"
"g__Victivallales_unclassified",1.26111980611468,-0.240432633294518,0.364083615042641,-0.660377515935064,0.509011597129214,0.950970708239175,FALSE,"genus","No"
"g__Victivallis",1.18785600924568,0.177812623000111,0.372662506346848,0.477141166529416,0.633261602239716,0.974137640035715,FALSE,"genus","Yes"
"g__Viruses_unclassified",1.15584956641667,0.0156256675749599,0.374239320162606,0.0417531422624714,0.966695489468489,0.974137640035715,FALSE,"genus","Yes"
"g__Weissella",1.76266070103734,-1.07908272715181,0.400115663644947,-2.69692697686878,0.0069982614949641,0.0393976202679461,TRUE,"genus","No"
"s__Abelson_murine_leukemia_virus",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Absiella_dolichum",2.60156526448704,1.73964175915565,0.451745458612454,3.85093358657992,0.000117668407979681,0.000672067637883948,TRUE,"species","Yes"
"s__Acidaminococcus_fermentans",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Acidaminococcus_intestini",1039.68764058253,-2.41563378543044,0.91627302262709,-2.6363689924041,0.00837985515382424,0.0294561245204356,TRUE,"species","No"
"s__Acidaminococcus_sp_CAG_542",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Actinomyces_graevenitzii",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Actinomyces_odontolyticus",1.13922029740379,-0.0336346076546005,0.372362723002466,-0.090327537040752,0.928026938196114,NA,NA,"species","No"
"s__Actinomyces_oris",6.30290613267213,-2.49583720567925,0.525655259119034,-4.74804952938571,2.05387745246742e-06,2.03333867794274e-05,TRUE,"species","No"
"s__Actinomyces_sp_HMSC035G02",1.13922029740379,-0.0336346076546005,0.372362723002466,-0.090327537040752,0.928026938196114,NA,NA,"species","No"
"s__Actinomyces_sp_HPA0247",1.57495997041068,0.745731964565408,0.386445353664256,1.92972164756133,0.0536413362364291,0.131741874255667,FALSE,"species","Yes"
"s__Actinomyces_sp_ICM47",1.60721967992083,0.52285316774443,0.376986791418312,1.38692702144108,0.165464017248997,0.294268342053605,FALSE,"species","Yes"
"s__Actinomyces_sp_oral_taxon_181",1.17413752045929,0.0466030342629673,0.3683157695092,0.126530108458479,0.899312317462515,0.944770202614623,FALSE,"species","Yes"
"s__Actinomyces_viscosus",1.1218537194229,0.0137078459640023,0.375308719631505,0.0365241872809706,0.970864392912201,NA,NA,"species","Yes"
"s__Adlercreutzia_equolifaciens",88.5905739184174,-0.153828098937822,0.703874411789507,-0.218544809075719,0.827004649364975,0.904597615552087,FALSE,"species","No"
"s__Aeromonas_caviae",1.13916734488227,0.0544169668290544,0.373148548524782,0.145831913440876,0.884054081931884,NA,NA,"species","Yes"
"s__Aeromonas_dhakensis",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Agathobaculum_butyriciproducens",273.785417961657,0.194010328689901,0.704895014322075,0.275232942137474,0.783137279760814,0.890587530497045,FALSE,"species","Yes"
"s__Akkermansia_muciniphila",1988.85460589666,1.48485379275687,0.927253041746523,1.60134690953408,0.109300104564604,0.22234336339512,FALSE,"species","Yes"
"s__Alcelaphine_gammaherpesvirus_1",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Alistipes_finegoldii",4157.34430827459,1.51399251765419,0.710700532783387,2.13028195114022,0.0331483427345329,0.087902301715681,FALSE,"species","Yes"
"s__Alistipes_indistinctus",140.334004262496,1.29695452488601,0.793004175022894,1.63549520385384,0.101945279293496,0.213954165430447,FALSE,"species","Yes"
"s__Alistipes_inops",4.7126181757489,2.80657002646898,0.549759650385189,5.10508551237356,3.30644962469644e-07,4.67626446921354e-06,TRUE,"species","Yes"
"s__Alistipes_obesi",51.1527915759936,-4.48854762000286,0.692529580702054,-6.48138035555475,9.08872259635927e-11,2.6993506111187e-09,TRUE,"species","No"
"s__Alistipes_onderdonkii",1.13926743793228,0.0543937372528839,0.373149583927133,0.145769256072668,0.88410354671803,NA,NA,"species","Yes"
"s__Alistipes_putredinis",7604.82671408231,0.0500164551478338,0.742597591199832,0.0673533764996748,0.946300385020053,0.959219161607358,FALSE,"species","Yes"
"s__Alistipes_shahii",777.753553167873,0.934782663621881,0.740371765094167,1.26258551135184,0.206738177505219,0.35492045502341,FALSE,"species","Yes"
"s__Alistipes_timonensis",1.13931233095065,0.0543832365598507,0.373150047012764,0.145740934498637,0.884125905299838,NA,NA,"species","Yes"
"s__Allisonella_histaminiformans",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Alloscardovia_omnicolens",1.13926743793228,0.0543937372528839,0.373149583927133,0.145769256072668,0.88410354671803,NA,NA,"species","Yes"
"s__Anaeroglobus_geminatus",1.12164748619554,-0.0755109634839406,0.374648764426977,-0.201551347965699,0.840267483236247,NA,NA,"species","No"
"s__Anaeromassilibacillus_sp_An250",57.2853558491245,0.515652034618273,0.707391024581072,0.728949077242887,0.466032812556409,0.681831257779574,FALSE,"species","Yes"
"s__Anaerostipes_caccae",4.09462191777178,-0.0593373930685904,0.505725979950041,-0.117331114914152,0.906597669175648,0.944770202614623,FALSE,"species","No"
"s__Anaerostipes_hadrus",1247.08796649825,-0.0511990412618928,0.728987356476414,-0.0702330991162387,0.944008130076716,0.959219161607358,FALSE,"species","No"
"s__Anaerostipes_sp_494a",1.13932798855339,-0.0336128655660169,0.372364265326557,-0.0902687736067772,0.928073633871632,NA,NA,"species","No"
"s__Anaerostipes_sp_992a",1.12164748619554,-0.0755109634839406,0.374648764426977,-0.201551347965699,0.840267483236247,NA,NA,"species","No"
"s__Anaerotignum_lactatifermentans",37.1532044487383,-2.01895217045048,0.702998714337862,-2.87191445627619,0.00407993392298203,0.0165991832208995,TRUE,"species","No"
"s__Anaerotruncus_colihominis",266.341510756399,-0.416135683882867,0.76491730144212,-0.544027025010827,0.58642287592614,0.771337849416796,FALSE,"species","No"
"s__Anaerotruncus_sp_CAG_528",1.13926743793228,0.0543937372528839,0.373149583927133,0.145769256072668,0.88410354671803,NA,NA,"species","Yes"
"s__Anaerotruncus_sp_G3_2012",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Asaccharobacter_celatus",149.711472545672,-1.29562419495306,0.6741363320984,-1.92190234120766,0.0546180471899456,0.13296360668372,FALSE,"species","No"
"s__Azospirillum_sp_47_25",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Azospirillum_sp_CAG_260",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Bacteroides_caccae",2035.42346547034,-0.260652378926221,0.843055480035424,-0.309175831364347,0.75718777762766,0.880563255323386,FALSE,"species","No"
"s__Bacteroides_caecimuris",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Bacteroides_cellulosilyticus",1870.04051307372,-0.515376195711238,0.919599358140616,-0.560435575719956,0.575182371409641,0.769500740129115,FALSE,"species","No"
"s__Bacteroides_clarus",8.6454193848447,3.76112818429901,0.597917779970956,6.29037688841049,3.16696126665844e-10,7.23528843228889e-09,TRUE,"species","Yes"
"s__Bacteroides_coprocola",3.33909169298794,-2.15397915216376,0.500313091499072,-4.30526242219618,1.66787901975862e-05,0.000123840017217078,TRUE,"species","No"
"s__Bacteroides_coprophilus",1.12188489953854,-0.0754633121629592,0.374652111888068,-0.201422358952309,0.84036833355286,NA,NA,"species","No"
"s__Bacteroides_dorei",3498.47466237649,-2.16971200237293,0.896131616652732,-2.42119791563357,0.0154694523997238,0.0473652305434841,TRUE,"species","No"
"s__Bacteroides_eggerthii",2293.12706225913,0.111601703528871,0.925624465419551,0.120569094377044,0.904032349333379,0.944770202614623,FALSE,"species","Yes"
"s__Bacteroides_faecis",1129.55559961759,-1.61704174402335,0.944138196744448,-1.71271721618635,0.086764576282448,0.191826990136737,FALSE,"species","No"
"s__Bacteroides_faecis_CAG_32",13.8674229206728,1.7300937772768,0.656747595849378,2.63433591262599,0.00843020398733005,0.0294561245204356,TRUE,"species","Yes"
"s__Bacteroides_finegoldii",1143.58682186996,-0.406647707345672,0.894169738813519,-0.454776861365557,0.649269778358803,0.810223210809094,FALSE,"species","No"
"s__Bacteroides_fluxus",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Bacteroides_fragilis",2486.14019759698,0.456630912493877,0.87437279821529,0.522238241429652,0.601504463126078,0.776725328471501,FALSE,"species","Yes"
"s__Bacteroides_galacturonicus",1.90132235873979,1.14800466382077,0.439428399781676,2.61249537897673,0.00898839074269337,0.0306845063285049,TRUE,"species","Yes"
"s__Bacteroides_intestinalis",353.857538501415,4.19851336458348,0.838115186560006,5.00947057386709,5.45799708103896e-07,6.23471205026373e-06,TRUE,"species","Yes"
"s__Bacteroides_massiliensis",406.265387324322,-2.20618908395587,0.868510988511726,-2.5401970880488,0.0110790017126577,0.0365607056517704,TRUE,"species","No"
"s__Bacteroides_nordii",1.50485512181927,-0.713016312362251,0.359431767708702,-1.98373203600664,0.047285720222196,0.121067749189588,FALSE,"species","No"
"s__Bacteroides_ovatus",4723.04182392444,1.68391131899597,0.723319113803293,2.32803376388297,0.0199103108847108,0.0587134178758738,FALSE,"species","Yes"
"s__Bacteroides_pectinophilus",1.50360180648477,0.644979318387693,0.378673418635625,1.7032600828217,0.0885194071643494,0.193292196494956,FALSE,"species","Yes"
"s__Bacteroides_phage_B124_14",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Bacteroides_plebeius",487.387651102293,0.508214267598056,0.952662853538044,0.533467076742444,0.593710295654398,0.771337849416796,FALSE,"species","Yes"
"s__Bacteroides_salyersiae",127.453796846111,0.556293794425968,0.836446620013416,0.665067896881508,0.506007066843325,0.712246913992736,FALSE,"species","Yes"
"s__Bacteroides_sartorii",1.13923619431798,-0.0336314140746566,0.372362950659256,-0.0903189052914994,0.928033797299175,NA,NA,"species","No"
"s__Bacteroides_sp_CAG_144",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Bacteroides_sp_CAG_443",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Bacteroides_sp_CAG_770",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Bacteroides_sp_D2",1.24057448972331,0.194051923382073,0.363529719961959,0.533799336688012,0.593480372745152,0.771337849416796,FALSE,"species","Yes"
"s__Bacteroides_stercorirosoris",1.39959179422566,0.481282565076258,0.368254868044134,1.30692791009779,0.191237196106226,0.334102630844406,FALSE,"species","Yes"
"s__Bacteroides_stercoris",6740.92908950801,-0.44551025483166,0.95226740598178,-0.467841545382247,0.639897908151619,0.808705737473643,FALSE,"species","No"
"s__Bacteroides_thetaiotaomicron",3457.93010340168,-0.934334628557273,0.750500402482481,-1.24494887073573,0.213150545124669,0.361746925154438,FALSE,"species","No"
"s__Bacteroides_uniformis",18800.565129177,0.00155584704222793,0.54098730777566,0.00287594000795508,0.997705335033065,0.997705335033065,FALSE,"species","Yes"
"s__Bacteroides_vulgatus",20052.1742764082,-0.241070315127772,0.653829515174154,-0.36870515865831,0.712347503206778,0.856547402641348,FALSE,"species","No"
"s__Bacteroides_xylanisolvens",2244.40093051183,0.080861200115117,0.827813819132968,0.0976804182851273,0.922186065131097,0.95431798377678,FALSE,"species","Yes"
"s__Barnesiella_intestinihominis",857.112229820321,-1.7602485256134,0.919464424519311,-1.91442809386958,0.055565478734413,0.134170302309924,FALSE,"species","No"
"s__Bifidobacterium_adolescentis",805.267343704937,1.5618816165952,0.864764980790208,1.80613421136454,0.0708973781104105,0.163397181058268,FALSE,"species","Yes"
"s__Bifidobacterium_angulatum",1.13918547833803,0.0544127770020393,0.373148736400519,0.14582061171349,0.884063004033964,NA,NA,"species","Yes"
"s__Bifidobacterium_animalis",5.36350092888711,2.96427955127035,0.558278539226256,5.30967849020074,1.09818787877578e-07,1.81200999998004e-06,TRUE,"species","Yes"
"s__Bifidobacterium_bifidum",91.1474190893066,-1.16291217711912,0.815884561386865,-1.42533911309998,0.154059199073448,0.283198914832393,FALSE,"species","No"
"s__Bifidobacterium_breve",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Bifidobacterium_catenulatum",3.41751843567956,-2.42972309671233,0.487543660166108,-4.9836010499747,6.24116958641058e-07,6.86528654505164e-06,TRUE,"species","No"
"s__Bifidobacterium_dentium",32.9043330359349,-5.91142552312854,0.59163304685577,-9.99170948030164,1.65699143292243e-23,8.20210759296602e-22,TRUE,"species","No"
"s__Bifidobacterium_kashiwanohense",1.5538836951297,0.71946061578536,0.384289365276389,1.87218455881002,0.0611810745881605,0.1465385415539,FALSE,"species","Yes"
"s__Bifidobacterium_longum",1310.14431229533,0.0644154531728975,0.859411461206766,0.0749529836179364,0.940252120246608,0.959219161607358,FALSE,"species","Yes"
"s__Bifidobacterium_pseudocatenulatum",128.760600071642,4.01200303283102,0.797996561538063,5.02759438599367,4.96671040488509e-07,5.90045196100348e-06,TRUE,"species","Yes"
"s__Bifidobacterium_pseudolongum",1.13812319193477,-0.0338425094627912,0.372347023425508,-0.0908897005579575,0.927580234082661,NA,NA,"species","No"
"s__Bifidobacterium_pullorum",1.72650525986032,1.02318662627321,0.409193837158047,2.50049373514394,0.0124020326543036,0.040476963717892,TRUE,"species","Yes"
"s__Bilophila_wadsworthia",138.754025132554,1.03563125806609,0.686245180396045,1.50912718610046,0.131266283320986,0.253156403547616,FALSE,"species","Yes"
